0,0,0
0,0,0
-576,-728,293
355,-1260,0
583,-2468,-1
290,6,308
499,45,509
0,0,0
-2897,61,511
1192,-1766,-913
0,62,0
0,0,0
1253,0,-1245
318,-3558,91
526,-3699,171
182,722,-2896
2261,722,2598
14,-4,7
17,61,10
11,-4,11
14,61,14
0,-3,0
0,61,0
0,-3,0
0,61,0
11,-4,11
13,61,14
11,-4,11
14,61,14
0,-3,0
0,61,0
11,-4,11
14,61,14
1214,-2606,1691
388,-539,0
645,-1262,-2
277,3,339
481,76,563
-337,160,1811
-875,-2759,-876
0,61,0
1213,0,-1212
0,-627,0
232,2665,-220
798,1223,-117
0,0,0
-1021,149,-3120
2771,722,2957
24,-7,12
36,58,18
19,-6,19
29,58,29
0,62,0
0,62,0
19,-6,19
29,58,29
19,-6,19
29,58,28
0,62,0
19,-6,19
29,58,29
2196,-1433,2459
0,-627,0
414,112,0
694,-95,-1
266,0,363
461,71,608
0,-627,0
1345,-399,1369
-1929,-350,-2085
-2010,-1456,1048
0,62,0
1209,0,-1209
175,664,-260
326,3056,-418
695,-2315,-3244
3052,722,2000
96,-10,15
124,52,25
24,-8,24
39,55,39
0,61,0
0,61,0
24,-8,24
39,55,39
24,-8,24
39,55,39
0,61,0
24,-8,24
39,55,39
2736,403,706
0,0,0
0,0,0
434,594,-1
730,834,-2
257,-2,382
444,66,642
0,0,0
0,0,0
2268,556,-367
-824,563,109
-2634,399,-69
0,61,0
0,0,0
1130,-2068,-865
132,-1218,-289
247,44,-474
1502,-2267,-2902
3207,722,-432
162,-13,17
241,48,29
90,-11,90
118,50,118
0,62,0
0,62,0
90,-11,90
118,50,119
90,-11,90
118,50,119
0,62,0
90,-11,90
118,50,118
3033,674,-1142
448,590,-1
758,1254,-2
250,-6,396
431,59,669
1622,-1791,1053
1087,699,1590
-2977,674,-413
0,61,0
0,0,0
0,0,0
1580,-2437,-1580
0,0,0
0,-640,0
0,-960,0
0,-320,0
100,-2991,-312
186,-2792,-515
0,-320,0
0,0,0
-430,-2370,-340
3291,722,-1357
218,-16,19
342,42,33
146,-14,146
219,46,219
0,61,0
0,61,0
146,-14,146
220,46,219
146,-14,146
220,46,219
0,61,0
0,0,0
146,-14,146
219,46,219
866,-990,1262
0,0,0
1021,715,17
451,147,-17
770,567,-29
258,-7,398
437,57,679
0,0,0
552,-343,261
1717,718,2403
-2010,-162,-127
0,62,0
2397,-1086,-2397
-1520,0,-1940
0,0,0
46,-627,-423
0,0,0
-1766,-2848,1344
0,0,0
0,0,0
192,-446,-16
2183,-155,510
264,-19,21
427,36,36
191,-16,191
303,42,303
0,62,0
0,62,0
0,0,0
191,-16,191
302,42,302
191,-16,191
302,42,303
0,0,0
0,0,0
0,62,0
-220,2665,-232
191,-16,191
303,42,303
344,82,193
-968,721,385
0,0,0
453,-236,-18
773,-130,-31
265,-10,400
449,52,682
452,312,343
843,-316,1420
425,430,-1324
0,61,0
989,600,-1734
-1245,0,-1295
-248,1318,-192
-273,2381,-227
-326,-2920,2267
530,410,453
-331,432,1809
310,-17,15
505,40,26
227,-19,227
369,36,369
0,61,0
0,61,0
227,-19,227
369,36,369
227,-19,227
369,36,369
0,0,0
0,0,0
0,0,0
0,-8,-6
0,59,-3
0,0,0
0,-6,0
227,-19,227
369,36,369
0,0,0
587,453,530
-907,722,-909
453,-488,-19
774,-638,-33
270,-12,400
459,49,684
0,0,0
0,0,0
627,471,587
1584,568,-475
1763,679,-2258
0,62,0
-987,704,303
0,0,0
-1213,0,-1218
0,0,0
0,0,0
-280,-603,-145
-457,1028,-271
942,-1480,1621
656,480,627
-1711,679,2524
345,-19,16
571,36,29
256,-22,256
422,32,422
0,62,0
8,-8,8
7,56,7
256,-22,256
422,32,422
256,-22,256
422,32,422
-14,-12,-14
-19,50,-20
256,-22,256
422,32,422
621,722,756
451,-596,-20
772,-907,-35
274,-15,401
465,43,685
-2337,-2907,1983
256,966,1334
-385,700,-1790
2499,716,-2769
0,61,0
0,0,0
-2072,720,1696
-305,-2412,-110
-502,-1866,-205
334,-627,150
854,0,572
-738,396,-639
-2470,715,2916
372,-22,17
622,31,30
278,-47,278
463,13,463
0,61,0
17,-14,17
25,46,25
278,-47,278
464,13,464
278,-47,278
464,13,463
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-21,-17,-21
-33,41,-33
278,-47,278
463,13,463
0,0,0
-504,722,-230
0,0,0
449,-559,-22
768,-925,-38
277,-18,402
472,38,686
-2814,-2355,-440
1087,79,294
-1332,718,-2513
2902,721,-2642
0,62,0
0,-627,0
0,0,0
-2668,721,2461
-1974,657,1035
-323,-627,-83
0,0,0
0,0,0
0,0,0
360,-627,102
999,0,318
0,0,0
-1935,674,-1881
-2886,721,1782
392,-47,19
659,14,32
295,-103,295
496,-80,496
0,61,0
22,-20,22
36,37,36
295,-103,295
495,-80,495
295,-103,295
495,-80,496
-47,-21,-47
-54,34,-54
295,-103,295
496,-80,496
0,0,0
569,722,-636
166,-627,-39
156,0,-37
444,-404,-24
762,-721,-40
279,-21,402
475,33,687
-837,106,-1772
-232,2665,220
2127,-108,-1368
523,722,-2911
3124,722,-196
0,61,0
0,0,0
0,0,0
0,0,0
-2995,722,1880
0,0,0
-2204,713,2099
-211,1985,235
-119,1365,133
0,0,0
-233,-627,79
-219,0,75
365,-627,92
1024,0,265
0,0,0
-2593,714,-2563
-2967,722,-1087
406,-102,20
687,-79,34
308,-113,308
520,-121,520
0,62,0
69,-23,69
80,29,80
308,-113,308
521,-121,520
0,0,0
308,-113,308
520,-121,520
0,0,0
-110,-24,-110
-154,28,-154
0,0,0
308,-113,308
520,-121,520
0,0,0
0,0,0
-533,722,-1879
244,-627,-235
645,0,-547
439,-819,-85
753,-1125,-113
281,-47,402
479,15,686
-1847,630,-328
0,-640,0
0,-960,0
0,-320,0
0,-320,0
2698,135,-1127
663,-316,-3128
3246,722,1422
0,61,0
-2020,722,205
44,720,2683
0,0,0
-159,24,271
-297,2032,438
-336,-627,356
-896,0,832
1030,0,255
-2954,721,-2938
0,722,47
0,0,0
415,-130,21
705,-143,36
0,0,0
318,-108,318
539,-122,539
0,61,0
128,-70,128
188,-14,188
319,-108,318
539,-122,539
0,0,0
0,0,0
0,0,0
0,0,0
318,-108,318
539,-122,539
0,0,0
-162,-89,-162
-249,-51,-249
318,-108,318
539,-122,539
553,723,-2562
0,0,0
255,-627,-269
713,0,-737
432,-956,-135
742,-1524,-204
264,419,412
467,576,695
-2135,-329,940
0,0,0
0,0,0
-428,2665,250
2603,-815,911
-756,569,-3249
3313,722,136
0,62,0
419,722,1505
1144,722,3003
-120,-1821,298
-225,-921,489
-423,1985,233
-239,1365,131
373,-627,45
1041,0,184
-3152,722,-3143
0,722,401
426,-125,15
721,-153,31
326,-93,326
554,-101,553
0,62,0
177,-122,177
277,-114,277
326,-93,326
553,-101,554
0,0,0
326,-93,326
554,-101,553
-204,-132,-204
-326,-137,-326
326,-93,326
554,-101,553
0,0,0
-542,722,-2937
256,-627,-275
721,0,-770
425,-786,-174
730,-1409,-277
244,651,424
428,1071,718
82,566,-739
1233,-1204,946
430,699,-3314
3349,722,-300
0,0,0
0,61,0
0,0,0
0,0,0
1761,722,2356
0,0,0
-626,722,3180
-91,-3558,318
-170,-3699,527
0,0,0
-411,-1241,191
-702,1099,345
375,-627,26
1056,0,86
-2852,722,-2847
-577,722,-899
436,-101,16
740,-120,28
0,0,0
332,-72,332
564,-68,565
0,61,0
216,-149,216
348,-175,348
332,-72,332
564,-68,564
0,0,0
0,-627,0
332,-72,332
564,-68,564
0,0,0
-238,-148,-237
-389,-180,-388
332,-72,332
564,-68,565
777,-928,-9
0,0,0
548,-316,-3144
261,-627,-271
729,0,-769
418,-382,-206
718,-834,-335
227,696,433
398,1255,735
1575,699,-1936
-56,-508,-294
136,-732,-3350
3370,722,210
0,62,0
1476,722,2824
301,722,3276
220,2665,232
116,1223,797
0,-3013,159
-501,-2826,287
376,-627,9
1059,0,55
-312,149,-309
165,-518,-415
-1847,722,760
443,-71,17
753,-71,29
336,-48,336
572,-28,572
0,62,0
247,-148,247
406,-189,406
336,-48,336
573,-28,572
0,0,0
336,-48,336
572,-28,573
-264,-139,-264
-437,-178,-437
336,-48,336
572,-28,572
0,0,0
0,0,0
323,52,-505
0,0,0
0,-627,0
0,-627,0
0,-627,0
0,-627,0
-545,-309,-2846
263,-627,-269
741,0,-759
410,87,-232
705,-46,-383
214,561,440
373,1124,748
2395,719,-2593
437,299,-568
1604,-1155,-3371
3381,722,760
0,0,0
0,61,0
0,0,0
2342,723,3081
0,0,0
1694,722,3330
260,664,175
419,3056,327
0,940,135
0,349,241
1058,0,32
-816,173,-815
520,404,-204
-1390,722,-227
0,0,0
0,0,0
446,-40,19
761,-18,32
339,-28,339
578,8,578
0,61,0
271,-125,271
451,-161,451
0,0,0
0,0,0
339,-28,339
578,8,578
0,0,0
339,-28,339
578,8,578
-284,-109,-284
-475,-138,-475
339,-28,339
578,8,578
579,450,58
0,0,0
956,409,-309
743,0,-758
402,429,-254
691,635,-423
198,701,448
351,1106,760
2846,722,-2954
622,471,247
2411,443,-2226
57,-1766,-227
0,62,0
2815,722,3223
2461,722,2949
289,-1218,132
474,44,246
0,940,117
0,1445,208
376,-627,4
1060,0,21
-1569,641,-1567
652,479,382
766,722,-499
439,10,33
759,44,42
342,0,342
583,64,583
8,-82,8
8,11,4
290,-87,290
486,-104,486
342,11,342
583,63,583
342,11,342
583,63,583
-300,-73,-300
-505,-75,-504
342,0,342
583,64,583
675,482,480
2055,676,1360
743,0,-757
357,443,-241
656,878,-439
174,770,457
310,1367,775
3092,722,-3152
-33,294,107
-19,963,124
690,484,141
2854,681,307
-577,-271,-635
0,61,0
2667,722,3300
0,0,0
0,0,0
2882,722,366
312,-2991,100
515,-2792,187
0,0,0
-64,-338,103
-36,151,58
1060,0,14
394,710,393
0,0,0
702,485,-104
-223,722,-919
413,0,120
720,69,159
344,-3,344
587,64,587
17,-440,17
25,-466,25
304,-54,304
512,-40,512
344,-3,344
586,64,586
344,-3,344
587,64,586
0,0,0
0,-640,0
0,0,0
-312,-44,-312
-527,-24,-527
0,-960,0
0,0,0
0,-320,0
0,0,0
0,-320,0
0,0,0
0,0,0
344,-3,344
587,64,587
0,0,0
2355,715,2276
743,0,-758
0,0,0
0,0,0
260,312,-175
495,671,-334
155,666,464
276,1286,789
3229,722,-2852
0,0,0
0,0,0
0,0,0
1497,855,-713
3098,-321,1698
327,-1913,-1878
0,62,0
0,0,0
210,722,3342
3113,722,-1330
0,0,0
423,-627,46
-389,-627,-39
1060,0,15
-429,-1768,1746
522,722,-2035
391,-3,186
679,64,283
345,-5,345
588,59,588
22,-826,22
36,-1130,36
315,-29,315
534,4,534
345,-5,345
589,60,589
345,-5,345
589,60,589
-321,-22,-321
-544,18,-544
0,0,0
232,2665,-220
0,0,0
345,-5,345
588,59,588
0,721,2781
0,0,0
193,-627,-311
677,0,-796
189,216,-128
361,489,-244
140,429,469
248,948,798
3304,722,-312
2691,861,204
2077,-883,1308
1710,-2781,-2562
0,61,0
-1414,722,3366
3239,-1766,-74
192,1318,-248
227,2381,-272
-468,-627,-211
-1281,0,-479
376,-627,7
1061,0,20
-1765,-2759,2489
-359,722,-1493
372,-6,237
646,59,379
346,-8,346
591,56,591
69,-1071,69
80,-1650,80
324,2,324
549,59,549
0,0,0
346,-8,346
591,55,591
346,-8,346
590,55,591
-328,1,-328
-558,73,-557
346,-8,346
591,56,591
0,0,0
0,722,754
113,-627,-355
369,0,-973
138,147,-93
264,357,-178
128,127,473
226,461,806
2934,722,1358
0,0,0
3008,745,486
-389,-2629,-812
2469,-2910,-2937
0,61,0
0,0,0
-1152,-316,2969
3310,-2759,1505
145,-603,-280
271,1028,-457
-521,-627,-85
-1401,0,-439
112,-627,0
651,0,7
39,723,710
355,-10,277
616,52,452
347,-11,347
592,50,592
128,-1027,128
188,-1754,188
330,0,330
561,70,561
347,-11,347
592,51,592
347,-11,347
592,51,592
-333,0,-333
-567,68,-567
347,-11,347
592,50,592
0,0,0
0,722,0
97,-627,-363
285,0,-1018
100,96,-68
192,259,-130
141,-88,469
228,15,805
358,722,1121
0,0,0
3182,726,-852
-1551,-583,-1348
1121,-2355,-1811
0,62,0
-258,568,377
110,-2412,-305
205,-1866,-503
0,0,0
-539,-627,-11
-1507,0,-82
18,-627,0
106,0,0
-70,722,764
360,-11,287
607,50,491
347,-14,347
593,46,593
177,-658,177
276,-1300,277
335,-2,335
569,65,569
347,-14,347
593,46,593
347,-14,347
594,46,593
-337,-4,-337
-575,63,-575
347,-14,347
593,46,593
0,564,0
94,-627,-365
267,0,-1026
73,59,-49
140,190,-94
162,-220,462
266,-241,792
-1334,-1766,1261
3278,722,377
-2094,657,839
851,-932,0
0,61,0
-1671,700,-1323
-725,0,2074
83,-627,-323
-542,-627,7
-1524,0,18
0,-627,0
-2203,-350,2685
1505,-729,-1087
373,-14,285
630,45,489
348,-17,348
594,41,594
216,-124,216
349,-454,349
338,-6,338
577,59,577
348,-17,348
594,41,594
348,-17,348
594,41,594
-340,-7,-340
-580,58,-580
348,-17,348
594,41,594
0,0,0
264,0,-1028
53,32,-36
102,138,-69
178,-291,456
296,-397,783
-2262,-2759,2223
-220,2665,-232
0,0,0
0,0,0
3330,722,-1048
-2680,713,-184
1997,477,0
0,62,0
0,0,0
-315,-627,0
-705,0,0
-2038,718,-2257
-1150,0,1311
-235,1985,-211
-133,1365,-119
-542,-627,1
-1527,0,4
2356,-2032,-2127
387,-48,272
655,13,472
348,-70,348
595,-29,595
247,763,247
405,772,406
341,-9,341
581,55,581
348,-63,348
595,-7,595
-321,-627,321
-718,0,718
348,-63,348
594,-7,595
-343,-10,-342
-584,52,-584
348,-70,348
595,-29,595
34,-627,-374
134,0,-1048
39,-3,-26
74,91,-51
129,-223,332
247,-348,634
-2772,-2333,2750
3359,-315,-2106
-3002,720,-476
-283,686,0
0,61,0
0,0,0
-367,-627,0
-1003,0,0
0,0,0
135,722,-2769
521,0,1220
0,0,0
0,-640,0
0,-960,0
0,-320,0
-271,24,-159
-439,2032,-297
0,-320,0
-1528,0,5
0,0,0
2824,154,-2698
393,-80,274
668,-53,467
348,-87,348
595,-77,595
271,1542,271
451,2307,451
343,-9,343
586,50,586
348,-85,348
595,-70,594
-443,-627,233
-1087,0,889
348,-85,348
595,-70,595
-316,-11,-365
-555,50,-612
0,0,0
363,-90,329
608,-79,578
0,0,0
0,0,0
174,-627,174
164,0,163
-205,0,-168
23,2665,-376
28,-3,0
54,61,-13
94,-173,242
180,-254,462
-3053,108,3041
0,0,0
3375,-5,-2276
-3179,722,859
-693,716,-205
0,62,0
-375,-627,0
-1051,0,0
1604,-364,-3051
0,0,0
-298,-1821,-120
-489,-921,-225
0,0,0
-1527,0,5
2051,687,2484
0,0,0
0,0,0
3081,637,-3012
390,-84,283
669,-75,479
595,-82,595
256,1585,256
466,2941,466
345,-11,345
588,50,588
348,-89,348
595,-83,596
-525,-627,70
-1430,0,305
348,-89,348
595,-83,595
0,0,0
-295,-14,-383
-516,45,-645
381,-92,305
642,-90,534
349,-627,349
882,0,883
-1505,0,168
0,0,0
1,664,-361
2,3056,-618
0,-3,0
28,62,0
68,-137,176
131,-185,336
-2797,58,3200
3384,150,4
-3276,722,-784
740,721,-1505
0,61,0
-1060,0,0
1666,-206,-2052
1683,657,1908
-318,-3558,-91
-526,-3699,-170
-1528,0,2
2657,717,2894
3223,136,-3184
367,-85,306
653,-76,502
348,-81,348
595,-75,595
198,1094,199
365,2211,365
346,-14,346
590,45,590
348,-85,348
595,-80,595
-539,-627,27
-1511,0,106
348,-85,348
596,-80,595
-1504,0,0
0,0,0
0,0,0
0,0,0
-278,-17,-397
-485,40,-672
0,0,0
0,0,0
378,-83,309
653,-81,518
0,0,0
378,-627,378
1048,0,1048
1,-1218,-350
3,44,-597
0,61,0
50,-110,128
96,-135,246
0,0,0
0,0,0
3389,-240,1532
-2585,149,-195
-848,722,-2356
0,62,0
0,0,0
-1061,0,0
2170,-2368,403
0,0,0
0,0,0
0,0,0
0,0,0
-232,2665,220
-798,1223,116
-1528,0,3
2989,722,3120
3300,172,-3279
343,-73,334
599,-64,556
349,-67,349
596,-55,596
184,575,184
319,1357,320
346,-16,346
592,42,592
349,-72,349
596,-65,596
-542,-627,0
-1524,0,22
349,-72,349
595,-65,596
-265,-21,-408
-460,34,-691
368,-66,321
635,-56,543
383,-627,383
1075,0,1075
1087,-1997,-1087
9,-627,-359
0,62,0
36,-91,94
70,-99,179
-1349,638,1847
2982,419,2371
-2674,-2315,-1362
178,722,-2824
0,61,0
0,0,0
0,0,0
-1061,0,0
2722,-2275,1751
-175,664,260
-326,3056,419
-1528,0,1
2763,722,3243
3342,640,-3331
335,-56,344
570,-37,589
349,-50,349
596,-28,596
191,1,192
321,398,321
347,-19,347
593,36,593
349,-56,349
596,-37,595
-1528,0,2
349,-56,349
596,-37,596
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-246,500,-420
-436,699,-709
361,-48,331
621,-24,560
0,0,0
1080,0,1080
0,-627,-350
0,0,-541
1717,-2793,-2127
0,0,0
194,-627,-307
429,0,-899
0,61,0
26,-77,68
51,-72,130
0,710,1672
792,104,2423
-3000,-353,-104
883,722,-2672
0,61,0
0,0,0
-1061,0,0
3025,118,2492
-132,-1218,289
-247,44,474
0,0,0
0,0,0
0,0,0
-1528,0,1
0,0,0
1007,-729,2902
3366,710,-3360
349,-40,334
589,-11,576
349,-35,349
596,-1,596
209,-533,209
348,-550,348
348,-22,348
593,32,593
349,-39,349
596,-8,596
-1527,0,2
349,-39,349
596,-8,595
-218,685,-434
-388,1156,-733
354,-32,339
608,4,575
0,0,0
1080,0,1080
0,-627,-474
0,0,-1262
-311,-424,-2698
229,-627,-295
625,0,-839
0,62,0
0,-67,49
26,-52,95
-205,720,0
1691,-871,68
-2022,563,1473
1740,722,-1232
0,62,0
0,0,0
0,0,0
0,0,0
-1061,0,0
3191,632,724
0,0,0
-100,-2991,312
-186,-2792,515
0,0,0
-543,-1241,0
0,0,0
1473,-117,2514
3379,720,-1201
361,-28,325
610,13,560
349,-24,349
595,22,595
230,-917,231
382,-1304,382
348,-48,348
595,13,595
349,-26,349
596,16,596
-438,-627,-262
-1370,0,-401
0,0,0
349,-26,349
596,16,596
0,0,0
-196,689,-445
-347,1265,-755
0,0,0
349,0,345
600,39,587
0,0,0
0,0,0
1080,0,1080
0,-627,-494
0,0,-1381
-1701,-898,-1993
236,-627,-293
661,0,-827
0,61,0
0,-60,36
0,-38,70
0,-640,0
0,-960,0
0,-320,0
0,-320,0
2458,486,-1505
418,698,2339
2486,723,852
0,61,0
-1061,0,0
1109,-1779,-1132
0,0,0
-46,-627,423
-468,-3013,34
-851,-2827,20
2339,597,2501
3386,-728,870
0,0,0
369,0,317
627,41,546
0,0,0
349,-2,349
596,53,596
251,-1034,251
418,-1672,418
356,-99,338
599,-78,589
349,-2,349
595,53,596
0,0,0
0,0,0
0,0,0
-385,-627,-371
-1119,0,-977
0,0,0
349,-2,349
596,53,596
0,0,0
-178,530,-453
-314,1082,-769
220,2665,232
361,-3,330
606,65,578
1080,0,1080
0,-1844,-485
-2464,-2630,-2624
0,0,0
669,0,-823
0,62,0
0,-54,26
0,-28,50
0,0,0
0,0,0
-215,2665,-229
-423,772,-198
2880,113,-182
-414,719,640
2895,722,1998
0,62,0
-1061,0,0
248,1318,192
273,2381,228
-196,1985,-243
-111,1365,-137
2815,704,119
3390,-2032,2008
371,-4,318
633,62,543
596,61,596
270,-793,270
451,-1469,452
376,-116,312
631,-123,547
596,61,596
0,0,0
-370,-627,-395
-1052,0,-1097
596,61,596
-163,262,-460
-288,678,-782
378,-6,309
638,59,540
1081,0,1081
0,-627,-455
0,0,0
-1729,-2314,-2971
130,-627,-159
569,0,-698
0,61,0
0,-50,0
0,-20,14
938,168,-745
-1758,721,-1178
3120,722,2628
0,0,0
0,61,0
0,0,0
-1061,0,0
-1525,0,-1996
0,0,0
280,-603,145
457,1028,271
0,0,0
-148,24,-277
-276,2032,-450
0,0,0
3076,719,-1464
3392,153,1613
343,-7,341
607,55,565
0,0,0
349,-7,349
596,55,596
287,-414,287
481,-834,481
391,-113,291
661,-130,509
349,-7,349
596,56,596
0,0,0
-364,-627,-401
-1031,0,-1126
349,-7,349
596,56,596
0,0,0
-181,52,-454
-300,275,-779
366,-8,324
631,54,546
0,0,0
1080,0,1080
0,0,0
0,0,0
0,-627,-491
0,0,-1363
579,111,-987
57,-627,-193
157,0,-307
0,61,0
0,-47,0
0,-15,0
-1015,640,-1939
-2495,722,-2177
1069,722,798
0,62,0
-1061,0,0
305,-2412,110
502,-1866,205
-112,-1821,-302
-209,-921,-497
2064,722,-2335
3393,638,2415
323,-10,360
563,52,605
349,-10,349
596,52,596
300,-76,300
506,-251,506
404,-95,275
683,-106,479
349,-10,349
596,53,596
-513,-627,-89
-1356,0,-455
0,0,0
349,-10,349
596,53,596
-194,-117,-449
-325,-40,-769
357,-11,335
615,50,567
0,0,0
0,0,0
0,0,0
465,-627,272
1261,0,835
0,-627,-497
0,0,-1397
1437,632,987
75,-627,-340
201,0,-872
0,62,0
-2087,710,-2594
-2156,149,-1980
-532,-729,-677
0,0,0
0,61,0
0,0,0
-1061,0,0
1505,-220,-1935
0,0,0
323,-627,83
-277,-627,-225
-395,722,-2812
3393,709,2857
0,0,0
0,0,0
0,0,0
319,-11,365
540,47,628
349,-13,349
596,47,596
311,199,311
526,263,525
410,-69,267
699,-64,458
0,0,0
0,0,0
349,-13,349
596,47,596
0,0,0
-538,-627,-10
-1500,0,-84
349,-13,349
596,47,596
-205,-246,-445
-345,-287,-763
350,-14,343
601,46,582
0,0,0
481,-627,250
1344,0,719
0,0,-1402
-465,709,917
77,-627,-364
217,0,-1011
0,61,0
0,-44,0
0,-18,0
232,2665,-220
-2676,720,-2956
-264,-865,-2343
962,-2032,882
0,61,0
378,-627,-334
103,-627,582
453,0,233
-1061,0,0
1947,46,-2183
211,1985,-235
119,1365,-132
-370,-627,281
-1008,0,475
-1747,722,-3074
3394,720,3099
341,-29,343
569,36,602
349,-46,349
596,14,596
320,515,320
542,798,542
409,-47,271
699,-25,461
972,-627,-920
194,0,-171
349,-37,349
596,30,596
-312,-627,1011
60,0,578
-542,-627,1
-1523,0,16
349,-16,349
596,42,596
-213,-306,-442
-361,-430,-756
341,-48,352
588,13,597
531,-627,-502
498,0,-472
57,-627,646
54,0,606
0,0,-1403
-631,720,-1026
77,-627,-368
218,0,-1034
0,62,0
-3000,722,-3153
-790,-2001,-643
-116,154,2015
0,62,0
-325,-627,156
-982,0,241
1628,-437,-1706
0,0,0
0,0,0
159,24,-271
297,2032,-439
0,0,0
-368,-627,379
-1029,0,1019
-315,722,-3219
0,0,0
3395,722,3232
354,-64,332
598,-23,574
349,-77,349
596,-47,596
327,-226,327
554,97,555
408,-29,273
697,9,465
349,-72,349
597,-37,596
-1527,0,6
349,-19,349
596,37,596
